90	2	15.3846	
90	3	1.36519	
90	4	43.0556	
90	5	11.3208	
91	1	40	
91	2	32.8482	
91	3	1.02389	
91	4	22.2222	
91	5	3.77358	
92	1	0	
92	2	29.106	
92	3	1.02389	
92	4	25	
92	5	22.6415	
93	1	20	
93	2	35.5509	
93	3	0.682594	
93	4	19.4444	
93	5	9.43396	
94	1	20	
94	2	60.499	
94	3	0.682594	
94	4	8.33333	
94	5	0	
95	1	20	
95	2	0	
95	3	0.682594	
95	4	84.7222	
95	5	0	
96	1	20	
96	2	27.027	
96	3	0.341297	
96	4	26.3889	
96	5	3.77358	
97	1	0	
97	2	23.7006	
97	3	0.341297	
97	4	29.1667	
97	5	0	
98	1	20	
98	2	30.3534	
98	3	0.341297	
98	4	23.6111	
98	5	9.43396	
99	1	40	
99	2	66.9439	
99	3	0	
99	4	5.55556	
99	5	0	
100	1	40	
100	2	22.2453	
100	3	0	
100	4	30.5556	
100	5	0	
