14	25	2.02381	
14	26	1	
14	27	-1	
14	28	0.190476	
15	1	0	
15	2	2.74	
15	3	4	
15	4	0.25	
15	5	0.390244	
15	6	4	
15	7	-1	
15	8	188.25	
15	9	0	
15	10	4	
15	11	10.25	
15	12	26.96	
15	13	0	
15	14	30	
15	15	0.75	
15	16	4	
15	17	5	
15	18	0	
15	19	753	
15	20	15323	
15	21	10	
15	22	7	
15	23	2	
15	24	4.75	
15	25	4	
15	26	5	
15	27	-1	
15	28	0	
16	1	0.0562061	
16	2	6.66	
16	3	5	
16	4	0.145199	
16	5	0.463395	
16	6	427	
16	7	44.95	
16	8	2.73302	
16	9	0	
16	10	5	
16	11	5.82201	
16	12	30	
16	13	0.0843091	
16	14	140	
16	15	0.681499	
16	16	398	
16	17	5	
16	18	0	
16	19	1167	
16	20	1964	
16	21	24	
16	22	130	
16	23	2	
16	24	4.30679	
16	25	2.69789	
16	26	5	
16	27	5	
16	28	0.0327869	
17	1	0.060241	
17	2	9.45	
17	3	5	
17	4	0.125301	
17	5	0.41134	
17	6	415	
17	7	37.99	
17	8	5.60482	
17	9	0	
17	10	5	
17	11	2.33735	
17	12	25.49	
17	13	0.0385542	
17	14	49	
17	15	0.737349	
17	16	243	
17	17	2	
17	18	0	
17	19	2326	
17	20	3755	
17	21	29	
17	22	25	
17	23	2	
17	24	4.48434	
17	25	0.961446	
17	26	5	
17	27	5	
17	28	0.0385542	
18	1	0.129032	
18	2	5.18	
18	3	4	
18	4	0.27957	
18	5	0.626335	
18	6	93	
18	7	-1	
18	8	12.914	
18	9	0	
18	10	4	
18	11	3.02151	
18	12	25.62	
18	13	0.107527	
18	14	11	
18	15	0.387097	
18	16	82	
18	17	1	
18	18	0	
18	19	1201	
18	20	4794	
18	21	12	
18	22	11	
18	23	2	
18	24	3.74194	
18	25	1.89247	
18	26	5	
18	27	4	
18	28	0.0967742	
19	1	0.166667	
19	2	47.99	
19	3	5	
19	4	0.25	
19	5	0.576471	
19	6	12	
19	7	-1	
19	8	170.5	
19	9	0	
19	10	3	
19	11	7.08333	
19	12	100	
19	13	0.0833333	
19	14	23	
19	15	0.5	
19	16	12	
19	17	1	
19	18	1	
19	19	2046	
19	20	4748	
19	21	28	
19	22	16	
19	23	2	
19	24	4.08333	
19	25	4.08333	
19	26	4	
19	27	-1	
19	28	0	
20	1	0.0238095	
20	2	9.42	
20	3	5	
20	4	0.0612245	
20	5	0.418121	
20	6	294	
20	7	-1	
20	8	8.55782	
20	9	0	
20	10	5	
20	11	4.09184	
20	12	59.37	
20	13	0.0272109	
20	14	62	
20	15	0.870748	
20	16	259	
20	17	1	
20	18	0	
20	19	2516	
20	20	41051	
20	21	23	
20	22	38	
20	23	2	
20	24	4.73129	
20	25	1.71088	
20	26	5	
20	27	5	
20	28	0.0170068	
21	1	0.135135	
21	2	2.39	
21	3	3	
21	4	0.297297	
21	5	0.469072	
21	6	37	
21	7	-1	
21	8	23.2973	
21	9	0	
21	10	3	
21	11	5.24324	
21	12	21.98	
21	13	0.0810811	
21	14	33	
21	15	0.27027	
21	16	34	
21	17	1	
21	18	0	
21	19	862	
21	20	7883	
21	21	10	
21	22	17	
21	23	2	
21	24	3.45946	
21	25	2.45946	
21	26	3	
21	27	2	
21	28	0.216216	
22	1	0.09375	
22	2	3.76	
22	3	3	
22	4	0.09375	
22	5	0.367816	
22	6	32	
22	7	11.99	
22	8	72.8438	
22	9	0	
22	10	3	
22	11	2.71875	
22	12	5.99	
22	13	0.25	
22	14	8	
22	15	0.3125	
22	16	24	
22	17	1	
22	18	0	
22	19	2331	
22	20	16664	
22	21	34	
22	22	3	
22	23	1	
22	24	2.96875	
22	25	1	
22	26	4	
22	27	1	
22	28	0.25	
23	1	0.155224	
23	2	4.48	
23	3	3	
23	4	0.256716	
23	5	0.441031	
23	6	335	
23	7	10.49	
23	8	4.25672	
23	9	0	
23	10	5	
23	11	5.44179	
23	12	9.48	
23	13	0.134328	
23	14	61	
23	15	0.319403	
23	16	312	
23	17	4	
23	18	0	
23	19	1426	
23	20	2377	
23	21	25	
23	22	31	
23	23	2	
23	24	3.49254	
23	25	2.4	
23	26	5	
23	27	4	
23	28	0.134328	
24	1	0.15727	
24	2	5.84	
24	3	3	
24	4	0.25816	
24	5	0.440724	
24	6	337	
24	7	19.76	
24	8	4.35312	
24	9	0	
24	10	3	
24	11	5.40653	
24	12	19.76	
24	13	0.133531	
24	14	61	
24	15	0.317507	
24	16	314	
24	17	4	
24	18	0	
24	19	1467	
24	20	12834	
24	21	26	
24	22	31	
24	23	2	
24	24	3.49258	
24	25	2.38279	
24	26	5	
24	27	4	
24	28	0.133531	
25	1	0.138462	
25	2	1.74	
25	3	5	
25	4	0.169231	
25	5	0.526316	
25	6	65	
25	7	8.99	
25	8	32.5231	
25	9	0	
25	10	5	
25	11	3.8	
25	12	2.73	
25	13	0.2	
25	14	27	
25	15	0.384615	
25	16	57	
25	17	4	
25	18	0	
25	19	2114	
25	20	9318	
25	21	20	
25	22	16	
25	23	2	
25	24	3.43077	
25	25	2	
25	26	4	
25	27	5	
25	28	0.107692	
26	1	0.235294	
26	2	4.68	
26	3	5	
26	4	0.235294	
26	5	0.557895	
26	6	17	
26	7	11.73	
26	8	69.2941	
26	9	0	
26	10	5	
26	11	5.58824	
26	12	5.46	
26	13	0.117647	
26	14	15	
26	15	0.117647	
26	16	17	
26	17	2	
26	18	0	
26	19	1178	
26	20	17203	
26	21	13	
26	22	8	
26	23	2	
26	24	2.94118	
26	25	3.11765	
26	26	4	
26	27	-1	
26	28	0.294118	
27	1	0.116822	
27	2	3.19	
27	3	5	
27	4	0.242991	
27	5	0.610718	
27	6	214	
27	7	38.95	
27	8	8.65888	
27	9	0	
27	10	5	
27	11	4.6215	
27	12	16	
27	13	0.196262	
27	14	48	
27	15	0.359813	
27	16	200	
27	17	1	
27	18	0	
27	19	1853	
27	20	20423	
27	21	21	
27	22	40	
27	23	2	
27	24	3.48598	
27	25	2.82243	
27	26	1	
27	27	4	
27	28	0.0841121	
28	1	0.166667	
28	2	8.24	
28	3	3	
28	4	0.25	
28	5	0.512821	
28	6	12	
28	7	-1	
28	8	170.5	
28	9	0	
28	10	3	
28	11	9.75	
28	12	11.11	
28	13	0.25	
28	14	23	
28	15	0.333333	
28	16	12	
28	17	1	
28	18	2	
28	19	2046	
28	20	24971	
28	21	26	
28	22	16	
28	23	2	
28	24	3.41667	
28	25	5	
28	26	4	
28	27	-1	
28	28	0	
29	1	0.0625	
29	2	5.8	
29	3	5	
29	4	0.265625	
29	5	0.526906	
29	6	64	
29	7	-1	
29	8	36.2969	
29	9	0	
29	10	2	
29	11	6.96875	
29	12	19.49	
29	13	0.265625	
29	14	23	
29	15	0.296875	
29	16	56	
29	17	4	
29	18	0	
29	19	2323	
29	20	7402	
29	21	19	
29	22	17	
29	23	2	
29	24	3.21875	
29	25	3.67188	
29	26	4	
29	27	5	
29	28	0.109375	
30	1	0.0632911	
30	2	4.95	
30	3	4	
30	4	0.227848	
30	5	0.475983	
30	6	79	
30	7	11.73	
30	8	29.4684	
30	9	0	
30	10	4	
30	11	2.89873	
30	12	6.04	
30	13	0.0886076	
30	14	19	
30	15	0.620253	
30	16	64	
30	17	1	
30	18	0	
30	19	2328	
30	20	2846	
30	21	28	
30	22	18	
30	23	2	
30	24	4.29114	
30	25	1.37975	
30	26	4	
30	27	5	
30	28	0	
31	1	0.108108	
31	2	7.98	
31	3	5	
31	4	0.162162	
31	5	0.652968	
31	6	74	
31	7	-1	
31	8	21.8108	
31	9	0	
31	10	5	
31	11	2.95946	
31	12	24.94	
31	13	0.202703	
31	14	13	
31	15	0.378378	
31	16	63	
31	17	4	
31	18	0	
31	19	1614	
31	20	12177	
31	21	19	
31	22	9	
31	23	2	
31	24	3.36486	
31	25	1.93243	
31	26	4	
31	27	1	
31	28	0.148649	
32	1	0	
32	2	1.58	
32	3	4	
32	4	0.307692	
32	5	0.428571	
32	6	26	
32	7	13.99	
32	8	84	
32	9	0	
32	10	4	
32	11	4.03846	
32	12	11.99	
32	13	0.192308	
32	14	8	
32	15	0.307692	
32	16	15	
32	17	5	
32	18	0	
32	19	2184	
32	20	38985	
32	21	29	
32	22	6	
32	23	2	
32	24	3.34615	
32	25	1.73077	
32	26	5	
32	27	5	
32	28	0.192308	
33	1	0.102041	
33	2	4.05	
33	3	5	
33	4	0.163265	
33	5	0.478632	
33	6	49	
33	7	-1	
33	8	33.8163	
33	9	0	
33	10	5	
33	11	2.38776	
33	12	28.5	
33	13	0.183673	
33	14	15	
33	15	0.428571	
33	16	41	
33	17	1	
33	18	0	
33	19	1657	
33	20	22498	
33	21	23	
33	22	7	
33	23	2	
33	24	3.53061	
33	25	1.14286	
33	26	1	
33	27	4	
33	28	0.122449	
34	1	0.0816327	
34	2	6.32	
34	3	5	
34	4	0.22449	
34	5	0.370253	
34	6	49	
34	7	23.14	
34	8	47.3265	
34	9	0	
34	10	4	
34	11	6.44898	
34	12	20.38	
34	13	0.102041	
34	14	38	
34	15	0.489796	
34	16	40	
34	17	1	
34	18	0	
34	19	2319	
34	20	4296	
34	21	33	
34	22	27	
34	23	2	
34	24	3.89796	
34	25	2.38776	
34	26	5	
34	27	1	
34	28	0.102041	
35	1	0.108696	
35	2	3.88	
35	3	2	
35	4	0.224638	
35	5	0.561328	
35	6	138	
35	7	9.99	
35	8	7.13043	
35	9	0	
35	10	2	
35	11	5.02174	
35	12	7.9	
35	13	0.0434783	
35	14	46	
35	15	0.572464	
35	16	116	
35	17	3	
35	18	0	
35	19	984	
35	20	2241	
35	21	18	
35	22	40	
35	23	2	
35	24	4.23188	
35	25	2.81884	
35	26	3	
35	27	-1	
35	28	0.0507246	
36	1	0.28	
36	2	2.49	
36	3	3	
36	4	0.146667	
36	5	0.575949	
36	6	75	
36	7	-1	
36	8	6.25333	
36	9	0	
36	10	3	
36	11	2.10667	
36	12	34	
36	13	0.28	
36	14	12	
36	15	0.12	
36	16	67	
36	17	5	
36	18	0	
36	19	469	
36	20	7526	
36	21	11	
36	22	6	
36	23	2	
36	24	2.65333	
36	25	1.21333	
36	26	2	
36	27	-1	
36	28	0.173333	
37	1	0.235294	
37	2	0.01	
37	3	5	
37	4	0.147059	
37	5	0.455026	
37	6	34	
37	7	6.23	
37	8	28.3824	
37	9	0	
37	10	5	
37	11	5.55882	
37	12	2.91	
37	13	0.205882	
37	14	20	
37	15	0.323529	
37	16	31	
37	17	1	
37	18	0	
37	19	965	
37	20	15401	
37	21	15	
37	22	9	
37	23	2	
37	24	3.29412	
37	25	2.52941	
37	26	4	
37	27	-1	
37	28	0.0882353	
38	1	0.142857	
38	2	7.08	
38	3	3	
38	4	0.285714	
38	5	0.52459	
38	6	21	
38	7	11.73	
38	8	91.2857	
38	9	0	
38	10	5	
38	11	2.90476	
38	12	5.92	
38	13	0.142857	
38	14	8	
38	15	0.428571	
38	16	20	
38	17	5	
38	18	0	
38	19	1917	
38	20	7215	
38	21	20	
38	22	5	
38	23	2	
38	24	3.85714	
38	25	1.52381	
38	26	1	
38	27	5	
38	28	0	
39	1	0.0882353	
39	2	7.1	
39	3	5	
39	4	0.147059	
39	5	0.536232	
39	6	34	
39	7	10.99	
39	8	57.5588	
39	9	0	
39	10	1	
39	11	2.02941	
39	12	5.95	
39	13	0.147059	
39	14	10	
39	15	0.441176	
39	16	24	
39	17	1	
39	18	0	
39	19	1957	
39	20	9387	
39	21	19	
39	22	7	
39	23	2	
39	24	3.55882	
39	25	1.08824	
39	26	2	
39	27	5	
39	28	0.176471	
40	1	0.12037	
40	2	22.45	
40	3	5	
40	4	0.259259	
40	5	0.490169	
40	6	108	
40	7	-1	
40	8	20.9259	
40	9	0	
40	10	5	
40	11	6.59259	
40	12	49.96	
40	13	0.0277778	
40	14	73	
40	15	0.518519	
40	16	98	
40	17	5	
40	18	0	
40	19	2260	
40	20	2878	
40	21	22	
40	22	65	
40	23	2	
40	24	4.16667	
40	25	3.23148	
40	26	5	
40	27	5	
40	28	0.0740741	
41	1	0.0434783	
41	2	45.53	
41	3	5	
41	4	0.0869565	
41	5	0.836283	
41	6	23	
41	7	-1	
41	8	28.8696	
41	9	0	
41	10	5	
41	11	9.82609	
41	12	96.01	
41	13	0	
41	14	67	
41	15	0.869565	
41	16	23	
41	17	4	
41	18	0	
41	19	664	
41	20	15732	
41	21	6	
41	22	62	
41	23	2	
41	24	4.82609	
41	25	8.21739	
41	26	4	
41	27	-1	
41	28	0	
42	1	0.16	
42	2	21.72	
42	3	5	
42	4	0.2	
42	5	0.41958	
42	6	50	
42	7	-1	
42	8	43.7	
42	9	0	
42	10	4	
42	11	2.86	
42	12	85.99	
42	13	0.02	
42	14	13	
42	15	0.58	
42	16	37	
42	17	1	
42	18	0	
42	19	2185	
42	20	14370	
42	21	20	
42	22	7	
42	23	2	
42	24	4.28	
42	25	1.2	
42	26	5	
42	27	5	
42	28	0.04	
43	1	0.100559	
43	2	0.75	
43	3	3	
43	4	0.301676	
43	5	0.527211	
43	6	179	
43	7	6.78	
43	8	8.34637	
43	9	0	
43	10	3	
43	11	3.28492	
43	12	3.8	
43	13	0.167598	
43	14	24	
43	15	0.385475	
43	16	162	
43	17	1	
43	18	0	
43	19	1494	
43	20	2338	
43	21	26	
43	22	17	
43	23	2	
43	24	3.69274	
43	25	1.73184	
43	26	1	
43	27	-1	
43	28	0.0446927	
44	1	0.146341	
44	2	3.94	
44	3	5	
44	4	0.195122	
44	5	0.624277	
44	6	41	
44	7	8.29	
44	8	54.7805	
44	9	0	
44	10	5	
44	11	4.21951	
44	12	5.67	
44	13	0.121951	
44	14	22	
44	15	0.463415	
44	16	38	
44	17	3	
44	18	0	
44	19	2246	
44	20	7537	
44	21	28	
44	22	22	
44	23	2	
44	24	3.80488	
44	25	2.63415	
44	26	3	
44	27	5	
44	28	0.0731707	
45	1	0.0769231	
45	2	1.5	
45	3	5	
45	4	0.153846	
45	5	0.521739	
45	6	26	
45	7	-1	
45	8	61.9615	
45	9	0	
45	10	5	
45	11	8.84615	
45	12	17	
45	13	0.0769231	
45	14	50	
45	15	0.615385	
45	16	24	
45	17	1	
45	18	0	
45	19	1611	
45	20	33658	
45	21	9	
45	22	31	
45	23	2	
45	24	4.15385	
45	25	4.61538	
45	26	5	
45	27	-1	
45	28	0.0769231	
46	1	0.243243	
46	2	7.94	
46	3	4	
46	4	0.162162	
46	5	0.885802	
46	6	37	
46	7	12.99	
46	8	48.1081	
46	9	0	
46	10	5	
46	11	8.75676	
46	12	7.94	
46	13	0.216216	
46	14	37	
46	15	0.135135	
46	16	36	
46	17	2	
46	18	0	
46	19	1780	
46	20	10628	
46	21	22	
46	22	35	
46	23	2	
46	24	2.75676	
46	25	7.75676	
46	26	2	
46	27	-1	
46	28	0.243243	
47	1	0.08	
47	2	7.99	
47	3	5	
47	4	0.16	
47	5	0.708609	
47	6	25	
47	7	14.99	
47	8	80.64	
47	9	0	
47	10	5	
47	11	12.08	
47	12	9.98	
47	13	0.36	
47	14	35	
47	15	0.28	
47	16	24	
47	17	4	
47	18	1	
47	19	2016	
47	20	4620	
47	21	24	
47	22	27	
47	23	2	
47	24	2.88	
47	25	8.56	
47	26	1	
47	27	5	
47	28	0.12	
48	1	0.0625	
48	2	7.87	
48	3	5	
48	4	0.265625	
48	5	0.526906	
48	6	64	
48	7	-1	
48	8	36.2969	
48	9	0	
48	10	2	
48	11	6.96875	
48	12	38	
48	13	0.265625	
48	14	23	
48	15	0.296875	
48	16	56	
48	17	4	
48	18	0	
48	19	2323	
48	20	39733	
48	21	21	
48	22	17	
48	23	2	
48	24	3.21875	
48	25	3.67188	
48	26	4	
48	27	5	
48	28	0.109375	
49	1	0.0547945	
49	2	8.94	
49	3	5	
49	4	0.0821918	
49	5	0.5625	
49	6	73	
49	7	14.99	
49	8	31.9041	
49	9	0	
49	10	5	
49	11	1.53425	
49	12	9.55	
49	13	0.0273973	
49	14	12	
49	15	0.821918	
49	16	56	
49	17	1	
49	18	0	
49	19	2329	
49	20	5082	
49	21	22	
49	22	8	
49	23	2	
49	24	4.65753	
49	25	0.863014	
49	26	5	
49	27	1	
49	28	0.0136986	
50	1	0.0886076	
50	2	0.01	
50	3	5	
50	4	0.303797	
50	5	0.48913	
50	6	79	
50	7	6.9	
50	8	14.3924	
50	9	0	
50	10	5	
50	11	3.49367	
50	12	3.92	
50	13	0.113924	
50	14	24	
50	15	0.417722	
50	16	64	
50	17	5	
50	18	0	
50	19	1137	
50	20	3150	
50	21	23	
50	22	13	
50	23	2	
50	24	3.83544	
50	25	1.70886	
50	26	5	
50	27	-1	
50	28	0.0759494	
51	1	0.277778	
51	2	6.28	
51	3	4	
51	4	0.166667	
51	5	0.693548	
51	6	18	
51	7	14.99	
51	8	80.0556	
51	9	0	
51	10	4	
51	11	6.88889	
51	12	9.23	
51	13	0.0555556	
51	14	24	
51	15	0.388889	
51	16	17	
51	17	1	
51	18	0	
51	19	1441	
51	20	5465	
51	21	22	
51	22	13	
51	23	2	
51	24	3.72222	
51	25	4.77778	
51	26	5	
51	27	-1	
51	28	0.111111	
52	1	0.157895	
52	2	4.25	
52	3	1	
52	4	0.105263	
52	5	0.67	
52	6	19	
52	7	22.79	
52	8	108.053	
52	9	0	
52	10	1	
52	11	5.26316	
52	12	15	
52	13	0.473684	
52	14	13	
52	15	0.263158	
52	16	19	
52	17	3	
52	18	1	
52	19	2053	
52	20	11195	
52	21	12	
52	22	11	
52	23	2	
52	24	2.68421	
52	25	3.52632	
52	26	3	
52	27	5	
52	28	0	
53	1	0.153846	
53	2	1.59	
53	3	2	
53	4	0.169231	
53	5	0.515873	
53	6	65	
53	7	-1	
53	8	32.0308	
53	9	0	
53	10	2	
53	11	3.87692	
53	12	9.95	
53	13	0.2	
53	14	27	
53	15	0.353846	
53	16	56	
53	17	4	
53	18	0	
53	19	2082	
53	20	17736	
53	21	26	
53	22	16	
53	23	2	
53	24	3.35385	
53	25	2	
53	26	4	
53	27	2	
53	28	0.123077	
54	1	0.012685	
54	2	16.45	
54	3	4	
54	4	0.0845666	
54	5	0.520472	
54	6	473	
54	7	82.99	
54	8	4.13319	
54	9	0	
54	10	5	
54	11	3.04651	
54	12	50	
54	13	0.0105708	
54	14	86	
54	15	0.885835	
54	16	436	
54	17	4	
54	18	0	
54	19	1955	
54	20	15865	
54	21	13	
54	22	54	
54	23	2	
54	24	4.82875	
54	25	1.58562	
54	26	4	
54	27	5	
54	28	0.00634249	
55	1	0.118056	
55	2	30.64	
55	3	5	
55	4	0.208333	
55	5	0.513174	
55	6	144	
55	7	67.95	
55	8	15.7847	
55	9	0	
55	10	5	
55	11	5.53472	
55	12	43.94	
55	13	0.159722	
55	14	32	
55	15	0.409722	
55	16	128	
55	17	1	
55	18	0	
55	19	2273	
55	20	4359	
55	21	24	
55	22	28	
55	23	2	
55	24	3.60417	
55	25	2.84028	
55	26	4	
55	27	5	
55	28	0.104167	
56	1	0.012685	
56	2	17.7	
56	3	4	
56	4	0.0845666	
56	5	0.520444	
56	6	473	
56	7	-1	
56	8	4.13319	
56	9	0	
56	10	5	
56	11	3.05074	
56	12	56.4	
56	13	0.0105708	
56	14	86	
56	15	0.885835	
56	16	437	
56	17	4	
56	18	0	
56	19	1955	
56	20	770	
56	21	21	
56	22	54	
56	23	2	
56	24	4.82875	
56	25	1.58774	
56	26	4	
56	27	5	
56	28	0.00634249	
57	1	0.333333	
57	2	5.95	
57	3	3	
57	4	0	
57	5	0.294118	
57	6	3	
57	7	-1	
57	8	151.333	
57	9	1	
57	10	3	
57	11	5.66667	
57	12	11.01	
57	13	0.333333	
57	14	12	
57	15	0.333333	
57	16	3	
57	17	1	
57	18	1	
57	19	454	
57	20	19762	
57	21	13	
57	22	2	
57	23	2	
57	24	3	
57	25	1.66667	
57	26	1	
57	27	-1	
57	28	0	
58	1	0.081761	
58	2	6.68	
58	3	5	
58	4	0.18239	
58	5	0.510309	
58	6	159	
58	7	29.69	
58	8	15.4591	
58	9	0	
58	10	5	
58	11	7.32075	
58	12	16.49	
58	13	0.0880503	
58	14	77	
58	15	0.616352	
58	16	144	
58	17	4	
58	18	0	
58	19	2458	
58	20	11119	
58	21	28	
58	22	74	
58	23	2	
58	24	4.20755	
58	25	3.73585	
58	26	4	
58	27	5	
58	28	0.0314465	
59	1	0.333333	
59	2	4.49	
59	3	3	
59	4	0.333333	
59	5	0.6	
59	6	3	
59	7	12.73	
59	8	63.3333	
59	9	0	
59	10	5	
59	11	1.66667	
59	12	4.88	
59	13	0	
59	14	3	
59	15	0.333333	
59	16	3	
59	17	4	
59	18	0	
59	19	190	
59	20	7482	
59	21	29	
59	22	3	
59	23	2	
59	24	4	
59	25	1	
59	26	4	
59	27	-1	
59	28	0	
60	1	0.0555556	
60	2	11.98	
60	3	1	
60	4	0.222222	
60	5	0.61324	
60	6	54	
60	7	46.95	
60	8	35.5556	
60	9	0	
60	10	1	
60	11	5.31481	
60	12	25.66	
60	13	0.148148	
60	14	17	
60	15	0.481481	
60	16	41	
60	17	4	
60	18	0	
60	19	1920	
60	20	6442	
60	21	28	
60	22	11	
60	23	2	
60	24	3.7963	
60	25	3.25926	
60	26	4	
60	27	-1	
60	28	0.0925926	
61	1	1	
61	2	4.44	
61	3	3	
61	4	0	
61	5	0.6	
61	6	1	
61	7	8.15	
